"","proteinId","cont","cont.1","cont.2","lowN","lowN.1","lowN.2","salt","salt.1","salt.2","lowFE","lowFE.1","lowFE.2","dsmoduleColors","MEblue","MEbrown","MEgrey","MEturquoise","ecNum","definition","pathway","gotermID","gotermType","goAcc","kogID","kogdefine","kogClass","iprId","iprDesc","...15","Feature","Record.Id","Function","GeneID"
"673","1993",19.5157683493761,22.516156478182,15.7415627066256,25.9284830991926,15.087289916549,19.1023244871784,62.9257410499168,30.7055495809703,57.1392153167126,8.97971803019883,9.72863867913194,19.1870073340618,"turquoise",-0.601636824082944,-0.195099343599256,0.154162763353333,0.917680910548837,NA,NA,NA,"3430, 3930","Rho GDP-dissociation inhibitor activity, cytoplasm","GO:0005094, GO:0005737","KOG3205","Rho GDP-dissociation inhibitor","Signal transduction mechanisms","IPR000406, IPR014756","RHO protein GDP dissociation inhibitor, Immunoglobulin E-set",4639,"RDEBS06534","RDEBS06534","Rho GDP-dissociation inhibitor","jgi.p|Debsub1|1993"
"674","199403",1776.35014890704,1601.98283683658,2379.52865454478,2140.76193793334,2109.42664573972,1696.1087184197,3819.59248172995,4000.49445969213,4771.1244789455,2282.8438725661,2002.15384016535,4685.66915947615,"blue",-0.918705362984147,0.468819055126321,0.500050273829125,0.806796440887555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3484,"RDEBS13196","RDEBS13196","Hypothetical protein","jgi.p|Debsub1|199403"
"675","199493",1456.62373126833,1311.77459778446,769.209334421057,826.387294674268,859.416736727864,1073.28409211682,207.654945464725,223.711861232784,206.336055310351,695.429274116509,813.800625509386,167.633853550224,"blue",0.978772063728139,-0.500726434973519,-0.403138636656687,-0.774585529259216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3144,"RDEBS15109","RDEBS15109","Signal sequence processing protein SEC11 (EC 3.4.-.-)","jgi.p|Debsub1|199493"
"676","1995",401.526553060568,409.460475214347,400.346229917154,440.784212686275,354.271918781187,451.347946022635,81.8034633648919,131.595212489873,95.2320255278543,312.294638161359,369.201837873057,147.437003724896,"blue",0.926047533954784,-0.402823643362385,-0.39774846719415,-0.897808340715458,NA,NA,NA,"3727, 4595, 4994, 9480, 13011, 3708","protein binding, protein complex assembly, intracellular protein transport, vesicle-mediated transport, membrane coat, binding","GO:0005515, GO:0006461, GO:0006886, GO:0016192, GO:0030117, GO:0005488","KOG1061","Vesicle coat complex AP-1/AP-2/AP-4, beta subunit","Intracellular trafficking, secretion, and vesicular transport","IPR002553, IPR016342, IPR016024","Clathrin/coatomer adaptor, adaptin-like, N-terminal, AP-1, 2,4 complex subunit beta, Armadillo-type fold",4750,"RDEBS06444","RDEBS06444","Beta-adaptin","jgi.p|Debsub1|1995"
"677","199565",124.98396325877,133.429075426264,109.34004366494,92.4117730971225,167.636554628322,146.599234436486,352.384149879534,386.012623303626,520.60173955227,183.585346395176,142.038124715326,74.7283443537145,"turquoise",-0.686507070686346,-0.143378125601254,0.428752858432724,0.889678961592069,NA,NA,NA,"9367, 13392","mRNA metabolic process, ribonucleoprotein complex","GO:0016071, GO:0030529","KOG1784","Small Nuclear ribonucleoprotein splicing factor","RNA processing and modification",NA,NA,2921,"RDEBS16279","RDEBS16279","U6 snRNA-associated Sm-like protein LSm8","jgi.p|Debsub1|199565"
"678","199769",3145.7757662739,3251.49978179377,4649.71726542463,3838.74516448047,3584.06953795353,3401.10223892647,10162.5071795616,8062.4000185462,8170.9077902899,3219.72778705018,3238.17738434906,6194.37384142817,"turquoise",-0.877393482118507,0.100910042513825,0.131361984373028,0.966303347578352,NA,NA,NA,NA,NA,NA,"KOG0553","TPR repeat-containing protein","General function prediction only",NA,NA,2340,"RDEBS20153","RDEBS20153","Small glutamine-rich tetratricopeptide repeat-containing protein","jgi.p|Debsub1|199769"
"679","1998",353.775204971669,354.420981601013,277.817309389906,339.729611889422,278.835469198442,346.063041290977,176.192074939767,92.1166487429109,193.638451906637,299.323934339961,284.562681364609,125.220468917035,"blue",0.928138687879056,-0.460212676981117,-0.250618237345084,-0.730165245365694,"3.4.19.12","Ubiquitinyl hydrolase 1.","\N","2657, 4642","ubiquitin thiolesterase activity, ubiquitin-dependent protein catabolic process","GO:0004221, GO:0006511","KOG1868","Ubiquitin C-terminal hydrolase","Posttranslational modification, protein turnover, chaperones","IPR001394, IPR018200, IPR018200, IPR028889, IPR001763, \N","Peptidase C19, ubiquitin carboxyl-terminal hydrolase, Ubiquitin specific protease, conserved site, Ubiquitin specific protease, conserved site, Ubiquitin specific protease domain, Rhodanese-like domain, \N",4716,"RDEBS06238","RDEBS06238","Ubiquitin carboxyl-terminal hydrolase (EC 3.1.2.15)","jgi.p|Debsub1|1998"
"680","200812",198.89474551811,222.659769617578,214.425610922684,192.136708094017,202.84023110027,209.237089150257,44.0480187349418,135.981719572868,85.7088229750688,178.596614156177,190.681318110986,91.8956667052435,"turquoise",0.879272268388154,-0.416050681025484,-0.344885249119588,-0.889225451801273,NA,NA,NA,NA,NA,NA,"KOG3284","Vacuolar sorting protein VPS28","Intracellular trafficking, secretion, and vesicular transport",NA,NA,2897,"RDEBS16575","RDEBS16575","Vacuolar protein sorting-associated protein VPS28","jgi.p|Debsub1|200812"
"681","200880",208.860244249706,194.306091089497,384.179219569809,294.520974690829,339.184628864638,246.997498020261,2491.85934557671,1864.2655102732,1882.41970460059,324.267595534958,343.907377307314,875.533439927979,"turquoise",-0.865295283260963,0.0656371752232681,0.162480991512069,0.986901742109114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2628,"RDEBS17918","RDEBS17918","Microtubule-associated protein Dam1p","jgi.p|Debsub1|200880"
"682","201118",567.618198587173,612.105883517985,896.84362663694,960.683540470087,808.56698182394,932.015738932566,3058.19101502596,2557.33362938653,3247.41207049983,706.404485042308,717.000670652024,1117.89563783192,"turquoise",-0.825065939335816,-0.0458864889190981,0.284750192266333,0.98756194419438,NA,NA,NA,"9321","integral to membrane","GO:0016021","KOG1773","Stress responsive protein","General function prediction only",NA,NA,2009,"RDEBS21638","RDEBS21638","Hypothetical protein","jgi.p|Debsub1|201118"
"683","201217",1482.36793632495,1522.75932330224,1586.06880460271,1575.65397295094,1457.32044823555,1519.74539699157,553.746521239268,736.933189943287,463.462524235557,2604.11822875766,2434.10539751881,3229.47628706999,"brown",0.215310961708309,0.745216474504835,0.141830469913536,-0.633782847059913,"3.1.3.1","Alkaline phosphatase.","gamma-Hexachlorocyclohexane degradation","5830, 2479","metabolic process, alkaline phosphatase activity","GO:0008152, GO:0004035","KOG4126","Alkaline phosphatase","Inorganic ion transport and metabolism",NA,NA,1704,"RDEBS23148","RDEBS23148","Alkaline phosphatase (EC 3.1.3.1)","jgi.p|Debsub1|201217"
"684","201265",22.8376012599082,38.3608591850508,51.4791645270729,37.2306423988407,37.9976190490863,32.873767722121,188.77722314975,78.9571274939236,88.8832238259973,55.8738010767927,30.158779905309,65.6397619323168,"turquoise",-0.736537574805794,0.0940534423049956,-0.0310849026985104,0.877353040921513,NA,NA,NA,"2175","nucleic acid binding","GO:0003676",NA,NA,NA,NA,NA,1560,"RDEBS23789","RDEBS23789","RNA binding protein","jgi.p|Debsub1|201265"
"685","2014",367.477765727614,357.75670848667,410.982420935144,400.229405787538,366.565266120598,329.626157429916,138.436630309817,153.527747904851,165.068844248281,304.31266657896,304.992822590786,250.44093783407,"turquoise",0.881956281374623,-0.288581118275714,-0.338889043762004,-0.911705160403469,NA,NA,NA,"3546, 4927, 9321","transporter activity, transport, integral to membrane","GO:0005215, GO:0006810, GO:0016021","KOG0236","Sulfate/bicarbonate/oxalate exchanger SAT-1 and related transporters (SLC26 family)","Inorganic ion transport and metabolism","IPR011547, IPR002645, IPR030402, IPR018045, IPR002645, IPR002645","Sulphate transporter, STAS domain, Sulfate transporter N-terminal domain with GLY motif, Sulphate anion transporter, conserved site, STAS domain, STAS domain",4903,"RDEBS05602","RDEBS05602","Sulfate transporter","jgi.p|Debsub1|2014"
"686","201430",208.445015135889,175.959593218385,140.397721437472,140.279741895632,134.668032218085,139.935632871191,56.6331669449251,30.7055495809703,73.0112195713549,111.747602153585,110.420049008147,37.3641721768572,"blue",0.966271360630127,-0.55681932889212,-0.33344691922326,-0.715987431947006,NA,NA,NA,NA,NA,NA,"KOG1587","Cytoplasmic dynein intermediate chain","Cytoskeleton",NA,NA,5477,"RDEBS02027","RDEBS02027","Dynein intermediate chain, cytosolic","jgi.p|Debsub1|201430"
"687","201514",1469.91106291046,1259.23689933536,1926.4269171784,1354.92945015781,1479.67198885266,1317.17190940661,10785.4720159557,9058.13712638623,9259.72728215836,4075.79423926247,2156.83919516355,9224.91115771867,"blue",-0.940470772821348,0.433348568375646,0.346103479029196,0.892350242320564,NA,NA,NA,"2175, 3736, 5716, 2792","nucleic acid binding, ATP binding, ATP-dependent helicase activity, helicase activity","GO:0003676, GO:0005524, GO:0008026, GO:0004386","KOG0331","ATP-dependent RNA helicase","RNA processing and modification",NA,NA,5078,"RDEBS04222","RDEBS04222","RNA helicase (EC 3.6.4.13)","jgi.p|Debsub1|201514"
"688","201937",1427.55769330117,1494.40564477415,1299.74254239841,1388.17109515678,1347.23911069628,1504.64123344357,635.54998460416,530.767357042486,730.112195713549,1031.66982702507,1273.96523503233,1100.72831548039,"turquoise",0.910038779498498,-0.236185809415632,-0.295733111313975,-0.896766459109562,NA,NA,NA,"9321","integral to membrane","GO:0016021",NA,NA,NA,NA,NA,3209,"RDEBS14870","RDEBS14870","Hypothetical protein","jgi.p|Debsub1|201937"
"689","201962",296.47358726499,293.54396593778,210.171134515488,237.34534529261,217.927521016819,325.627996490739,69.2183151549085,65.7976062449363,82.5344221241404,265.400555114765,305.965686458699,95.9350366703091,"blue",0.901720084057573,-0.260642289515928,-0.244942539073509,-0.852908350733967,"6.1.1.2","Tryptophan--tRNA ligase.","Tryptophan metabolism","3708, 3190","binding, tryptophan-tRNA ligase activity","GO:0005488, GO:0004830","KOG2022","Nuclear transport receptor LGL2 (importin beta superfamily)","Intracellular trafficking, secretion, and vesicular transport , Nuclear structure",NA,NA,3071,"RDEBS15451","RDEBS15451","Pleiotropic drug resistance regulatory protein 6","jgi.p|Debsub1|201962"
"690","202234",6852.11083620009,6648.93761483501,10646.8272090083,10604.0847546698,10212.9776964728,9202.87800177648,57476.371874994,48365.6270971112,46314.5084150465,13353.8384573535,12082.4828075479,29247.0582320578,"turquoise",-0.911370230950846,0.170701382330276,0.219850352669331,0.973140870950645,NA,NA,NA,"18722, 24507, 2378, 3737","protein complex, protein polymerization, GTPase activity, GTP binding","GO:0043234, GO:0051258, GO:0003924, GO:0005525","KOG1376","Alpha tubulin","Cytoskeleton",NA,NA,2236,"RDEBS20678","RDEBS20678","Tubulin alpha chain","jgi.p|Debsub1|202234"
"691","202252",4560.04612793294,4444.85607513741,5090.05557356943,5373.17949763269,4544.62699597381,4596.55235974036,2202.40093674709,2013.40675109505,1961.7797258738,3583.90524049713,3972.68960462353,3484.96643736039,"turquoise",0.85344626455129,-0.275761374989674,-0.417246987905981,-0.89241335067125,NA,NA,NA,"2175, 3727, 9525, 9669","nucleic acid binding, protein binding, RNA interference, RNA-induced silencing complex","GO:0003676, GO:0005515, GO:0016246, GO:0016442","KOG2039","Transcriptional coactivator p100","Transcription",NA,NA,2086,"RDEBS21078","RDEBS21078","Nuclease (EC 3.1.31.1)","jgi.p|Debsub1|202252"
"692","203203",636.961460594531,592.92545392546,338.65632201281,363.663596288676,324.656127463517,238.556936037554,119.558907994842,105.276169991898,133.324835738996,266.398301562565,316.180757071788,202.978340744549,"blue",0.91643730490956,-0.359444629220298,-0.352303846877466,-0.706901965597981,NA,NA,NA,"2175, 3736, 5716, 2792","nucleic acid binding, ATP binding, ATP-dependent helicase activity, helicase activity","GO:0003676, GO:0005524, GO:0008026, GO:0004386","KOG0338","ATP-dependent RNA helicase","RNA processing and modification",NA,NA,2850,"RDEBS16897","RDEBS16897","ATP-dependent RNA helicase (EC 3.6.4.13)","jgi.p|Debsub1|203203"
"693","203225",0.830458227633026,0.833931721414149,0.850895281439222,1.3296657999586,0.55878851542774,0.444240104352987,6.29257410499168,4.38650708299576,0,0.99774644779987,0.486431933956597,2.01968498253282,"turquoise",-0.599248281502021,0.0612395620678892,-0.413573560984044,0.650036998637944,NA,NA,NA,"2290","catalytic activity","GO:0003824",NA,NA,NA,NA,NA,2738,"RDEBS17365","RDEBS17365","Unsaturated glucuronyl hydrolase (EC 3.2.1.-)","jgi.p|Debsub1|203225"
"694","203683",428.931674572458,448.655266120812,414.386002060901,386.932747787952,401.768942592545,422.472339239691,157.314352624792,219.325354149788,161.894443397352,408.078297150147,346.339536977097,228.224403026209,"blue",0.928861000208753,-0.335465595914606,-0.370668890545235,-0.921474080487815,NA,NA,NA,"4639, 6109","proteolysis, O-sialoglycoprotein endopeptidase activity","GO:0006508, GO:0008450","KOG2707","Predicted metalloprotease with chaperone activity (RNAse H/HSP70 fold)","Posttranslational modification, protein turnover, chaperones",NA,NA,4016,"RDEBS10201","RDEBS10201","O-sialoglycoprotein endopeptidase (EC 3.4.24.57)","jgi.p|Debsub1|203683"
"695","203694",3629.51768387014,3506.68288854649,5259.38373457583,5321.98736433429,4759.20178589806,4524.58546283517,24276.7508970579,16708.2054791308,22471.5836237227,4149.62747639966,4160.93876306473,9046.16903676452,"turquoise",-0.83681702805996,0.0211429076382792,0.255411023269125,0.9983533533748,NA,NA,NA,"4639, 13544","proteolysis, caspase activity","GO:0006508, GO:0030693","KOG1546","Metacaspase involved in regulation of apoptosis","Cell cycle control, cell division, chromosome partitioning , Posttranslational modification, protein turnover, chaperones",NA,NA,4065,"RDEBS10395","RDEBS10395",NA,"jgi.p|Debsub1|203694"
"696","203913",190.590163241779,215.988315846264,350.568855952959,471.366526085323,313.480357154962,369.607766821685,5902.4345104822,1798.46790402826,5266.33101169034,160.637178095779,183.871271035594,529.1574654236,"turquoise",-0.69598592000866,-0.0808203692904692,0.255173335729519,0.956205592311267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5771,"RDEBS00075","RDEBS00075",NA,"jgi.p|Debsub1|203913"
"697","203922",1571.6421957955,1670.36523799254,1972.80071001684,1675.37890794783,1609.31092443189,1449.11122039944,824.32720775391,1105.39978491493,558.694549763412,1108.49630350566,1370.27875795573,1564.24601897167,"turquoise",0.693683940646678,-0.153945197602667,-0.55408390457717,-0.830967183624559,NA,NA,NA,"4743, 5980, 22828","SRP-dependent cotranslational protein targeting to membrane, 7S RNA binding, signal recognition particle","GO:0006614, GO:0008312, GO:0048500","KOG3198","Signal recognition particle, subunit Srp19","Intracellular trafficking, secretion, and vesicular transport",NA,NA,5602,"RDEBS00982","RDEBS00982","Signal recognition particle SEC65 subunit","jgi.p|Debsub1|203922"
"698","203953",39.4467658125687,40.8626543492933,9.35984809583144,24.598817299234,20.6751750708264,21.7677651132964,0,13.1595212489873,12.6976034037139,8.97971803019883,17.0251176884809,2.01968498253282,"blue",0.841798293960119,-0.571264693663059,-0.265983765691935,-0.55494932821161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5447,"RDEBS02550","RDEBS02550",NA,"jgi.p|Debsub1|203953"
"699","203958",1183.40297437706,1144.98825350163,922.795932720836,1115.58960616526,1028.72965690247,1030.63704209893,283.165834724626,228.098368315779,203.161654459422,805.181383374495,1003.0226478185,555.413370196527,"blue",0.961097515967893,-0.295126586678371,-0.393033086537171,-0.926118379026109,NA,NA,NA,"2175, 3736, 5716, 2792","nucleic acid binding, ATP binding, ATP-dependent helicase activity, helicase activity","GO:0003676, GO:0005524, GO:0008026, GO:0004386","KOG0326","ATP-dependent RNA helicase","RNA processing and modification",NA,NA,5266,"RDEBS02831","RDEBS02831","ATP-dependent RNA helicase (EC 3.6.4.13)","jgi.p|Debsub1|203958"
"700","204003",270.31415309455,239.338404045861,363.757732815267,210.087196393458,225.750560232807,195.465645915314,679.598003339102,1048.37519283599,634.880170185695,385.13012885075,282.130521694826,464.52754598255,"turquoise",-0.831672881026491,0.135532440777146,0.141425634391433,0.806127295471114,NA,NA,NA,"2290, 9320","catalytic activity, membrane","GO:0003824, GO:0016020",NA,NA,NA,NA,NA,4926,"RDEBS05050","RDEBS05050","Inositolphosphotransferase 1 (EC 2.-.-.-)","jgi.p|Debsub1|204003"
"701","204005",1334.54637180627,1224.21176703597,1826.87216925001,1111.60060876539,1051.08119751958,1015.97711865528,17952.7139215413,4820.77128421234,14246.711018967,1475.66699629601,1282.72100984355,3891.93296134075,"turquoise",-0.717614476684117,0.0166178489485223,0.239011788471964,0.94896738792497,NA,NA,NA,"6664, 8403, 19912","electron carrier activity, protein disulfide oxidoreductase activity, cell redox homeostasis","GO:0009055, GO:0015035, GO:0045454","KOG0911","Glutaredoxin-related protein","Posttranslational modification, protein turnover, chaperones",NA,NA,4879,"RDEBS05173","RDEBS05173","Glutaredoxin","jgi.p|Debsub1|204005"
"702","204009",281.110110053779,296.045761102023,353.546989437997,406.877734787331,362.094957997176,371.384727239097,2624.00340178153,1127.33232032991,1812.58288588016,327.260834878357,328.827987354659,616.003919672511,"turquoise",-0.751414277267678,-0.0193712892799334,0.133207833463929,0.968075974409887,NA,NA,NA,"162, 10269, 2176, 3736","nucleotide binding, nucleoside-triphosphatase activity, DNA binding, ATP binding","GO:0000166, GO:0017111, GO:0003677, GO:0005524","KOG1803","DNA helicase","Replication, recombination and repair",NA,NA,4849,"RDEBS05405","RDEBS05405",NA,"jgi.p|Debsub1|204009"
"703","204119",617.030463131338,703.838372873541,679.014434588499,856.304775173337,829.242156894766,881.816607140679,314.628705249584,364.080087888648,276.172874030777,591.663643545323,736.944379944244,731.125963676882,"turquoise",0.687013410715493,-0.00578367360006375,-0.292237185917029,-0.883663352004524,"3.1.1.-","Carboxylic ester hydrolases.","2,4-Dichlorobenzoate degradation","2994, 9570, 11033, 11034, 11035, 11036","phospholipase activity, lipase activity, 1-oxa-2-oxocycloheptane lactonase activity, sulfolactone hydrolase activity, 3,4-dihydrocoumarin hydrolase activity, butyrolactone hydrolase activity","GO:0004620, GO:0016298, GO:0018731, GO:0018732, GO:0018733, GO:0018734","KOG4409","Predicted hydrolase/acyltransferase (alpha/beta hydrolase superfamily)","General function prediction only",NA,NA,3993,"RDEBS10250","RDEBS10250","Acetyltransferase (EC 2.3.1.-)","jgi.p|Debsub1|204119"
"704","204200",2485.14624619183,2633.55637622588,2288.48285943079,2475.83771952291,2426.81852250268,2787.16241471064,560.03909534426,736.933189943287,701.542588055193,2022.43204969034,2402.00088987768,1234.02752432756,"blue",0.934274271601847,-0.310110230312652,-0.336650383293242,-0.931576369929608,"3.4.11.-","Aminopeptidases.","\N","5909, 5939, 9560","metallopeptidase activity, zinc ion binding, alanine aminopeptidase activity","GO:0008237, GO:0008270, GO:0016284","KOG1046","Puromycin-sensitive aminopeptidase and related aminopeptidases","Amino acid transport and metabolism , Posttranslational modification, protein turnover, chaperones",NA,NA,3444,"RDEBS13461","RDEBS13461","Membrane alanine aminopeptidase (EC 3.4.11.2)","jgi.p|Debsub1|204200"
"705","204217",228.376012599082,223.493701338992,216.127401485562,240.669509792506,224.074194686524,203.461967793668,88.0960374698835,105.276169991898,60.313616167641,266.398301562565,201.869252591988,146.42716123363,"turquoise",0.833562486924075,-0.100867436961717,-0.308050513491463,-0.931045056212079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3356,"RDEBS14068","RDEBS14068","Cell segregation protein CHL4","jgi.p|Debsub1|204217"
"706","204220",457.997712539614,443.651675792327,365.034075737426,537.849816083253,496.204201699833,586.841177850296,163.606926729784,135.981719572868,152.371240844567,330.254074221757,409.575688391454,117.141728986904,"blue",0.878815093063624,-0.509778240088754,-0.380304651199991,-0.775211090811303,NA,NA,NA,NA,NA,NA,"KOG2817","Predicted E3 ubiquitin ligase","Posttranslational modification, protein turnover, chaperones",NA,NA,3329,"RDEBS14157","RDEBS14157","Hypothetical protein","jgi.p|Debsub1|204220"
"707","204226",5454.44963909371,5777.47896595722,6458.2951861237,6728.77378069048,5346.48851561262,6443.70271364007,1170.41878352845,1447.5473373886,1199.92352165096,2879.49624835042,3990.68758617992,4005.03532036259,"blue",0.83023785362086,-0.32507483717684,-0.435527793971126,-0.853464136746861,NA,NA,NA,"2175, 3827, 5939","nucleic acid binding, intracellular, zinc ion binding","GO:0003676, GO:0005622, GO:0008270","KOG1721","FOG: Zn-finger","General function prediction only",NA,NA,3276,"RDEBS14380","RDEBS14380","19S/PA700 proteasome regulatory particle subunit Rpn4p","jgi.p|Debsub1|204226"
"708","204241",268.653236639284,312.724395530306,241.654259928739,396.905241287641,400.65136556169,438.020742892045,144.729204414809,83.3436345769194,165.068844248281,252.429851293367,422.709350608283,259.529520255468,"turquoise",0.682733055273227,-0.092937540659757,-0.144869877589151,-0.761960293689657,NA,NA,NA,"3043, 3736, 4602, 3045, 3052","protein kinase activity, ATP binding, protein amino acid phosphorylation, protein serine/threonine kinase activity, protein kinase CK2 activity","GO:0004672, GO:0005524, GO:0006468, GO:0004674, GO:0004682","KOG0595","Serine/threonine-protein kinase involved in autophagy","Posttranslational modification, protein turnover, chaperones , Signal transduction mechanisms , Intracellular trafficking, secretion, and vesicular transport",NA,NA,3164,"RDEBS14991","RDEBS14991","Protein kinase, catalytic domain (EC 2.7.11.-)","jgi.p|Debsub1|204241"
"709","204260",78.0630733975044,72.5520597630309,133.165111545238,153.576399895218,134.668032218085,114.613946923071,314.628705249584,175.46028331983,282.521675732634,260.411822875766,296.237047779567,826.051157855925,"brown",-0.590636705077824,0.905390172609957,0.411228970880718,0.247303802684783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2959,"RDEBS16008","RDEBS16008",NA,"jgi.p|Debsub1|204260"
"710","204299",751.564696007888,710.509826644855,308.024091880998,94.4062717970604,81.0243347370223,201.240767271903,88.0960374698835,78.9571274939236,146.02243914271,87.8016874063886,95.340659055493,96.9448791615756,"blue",0.688184156423217,-0.423188000702265,-0.307657411909895,-0.367595437138307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2795,"RDEBS17577","RDEBS17577",NA,"jgi.p|Debsub1|204299"
"711","204356",120.831672120605,121.754031326466,123.805263449407,102.384266596812,104.493452384987,87.5153005575384,295.750982934609,315.828509975694,314.265684241919,149.66196716998,93.8813632536232,241.352355412672,"blue",-0.891644969144801,0.2492737532073,0.344818746847931,0.920718640807739,NA,NA,NA,NA,NA,NA,"KOG4032","Uncharacterized conserved protein","Function unknown",NA,NA,2311,"RDEBS19577","RDEBS19577",NA,"jgi.p|Debsub1|204356"
"712","204389",238.341511330678,271.027809459598,325.467445150502,402.223904487476,338.625840349211,230.5606141592,100.681185679867,157.914254987847,136.499236589924,309.30139881796,351.203856316663,305.982274853723,"turquoise",0.567597262839443,0.163953577969034,-0.105118271361986,-0.840001211116465,NA,NA,NA,"2176","DNA binding","GO:0003677","KOG0048","Transcription factor, Myb superfamily","Transcription",NA,NA,2206,"RDEBS20847","RDEBS20847",NA,"jgi.p|Debsub1|204389"
"713","204402",247.061322720825,214.320452403436,125.932501653005,185.488379094224,171.548074236316,116.390907340483,125.851482099834,74.5706204109278,76.1856204222834,139.684502691982,121.121551555193,109.062989056773,"blue",0.843930810394094,-0.37355956325536,-0.435934721963013,-0.597431253472722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2052,"RDEBS21432","RDEBS21432","Hypothetical protein","jgi.p|Debsub1|204402"
"714","204403",416.474801157962,450.32312956364,520.322464600084,605.662771881141,503.468452400394,471.338750718519,163.606926729784,232.484875398775,95.2320255278543,407.080550702347,428.546533815762,460.488176017484,"turquoise",0.705918573012394,-0.0215507230091463,-0.384813760875674,-0.912111874337164,NA,NA,NA,"3043, 3736, 4602, 3045, 3046, 3047, 3048, 3049, 3050, 3051, 3057, 3061, 3062, 3063, 3065, 3067, 3068, 3070, 3071, 3072, 3074, 3076, 3077, 3084, 6004, 6005, 6015, 6196, 10102, 10103, 11472, 12154, 17037","protein kinase activity, ATP binding, protein amino acid phosphorylation, protein serine/threonine kinase activity, transmembrane receptor protein serine/threonine kinase activity, 3-phosphoinositide-dependent protein kinase activity, DNA-dependent protein kinase activity, AMP-activated protein kinase activity, casein kinase activity, casein kinase I activity, cyclic nucleotide-dependent protein kinase activity, eukaryotic translation initiation factor 2alpha kinase activity, galactosyltransferase-associated kinase activity, glycogen synthase kinase 3 activity, calcium-dependent protein kinase C activity, atypical protein kinase C activity, receptor signaling protein serine/threonine kinase activity, NF-kappaB-inducing kinase activity, JUN kinase activity, JUN kinase kinase kinase activity, MAP kinase kinase activity, MAP/ERK kinase kinase activity, ribosomal protein S6 kinase activity, Janus kinase activity, MAP kinase 1 activity, MP kinase activity, MAP kinase kinase kinase kinase activity, JUN kinase kinase activity, MAP kinase 2 activity, SAP kinase activity, transmembrane receptor protein kinase activity, cyclin-dependent protein kinase activating kinase activity, GTP-dependent protein kinase activity","GO:0004672, GO:0005524, GO:0006468, GO:0004674, GO:0004675, GO:0004676, GO:0004677, GO:0004679, GO:0004680, GO:0004681, GO:0004690, GO:0004694, GO:0004695, GO:0004696, GO:0004698, GO:0004700, GO:0004702, GO:0004704, GO:0004705, GO:0004706, GO:0004708, GO:0004710, GO:0004711, GO:0004718, GO:0008338, GO:0008339, GO:0008349, GO:0008545, GO:0016908, GO:0016909, GO:0019199, GO:0019912, GO:0034211","KOG0201","Serine/threonine protein kinase","Signal transduction mechanisms",NA,NA,2037,"RDEBS21471","RDEBS21471","Serine/threonine-protein kinase KIC1 (EC 2.7.11.1)","jgi.p|Debsub1|204403"
"715","204406",561.389761879925,572.077160890106,553.932828216934,771.870996875966,745.982668096033,812.959390965966,226.532667779701,293.895974560716,257.126468925206,615.60955829252,692.192642020237,432.212586262024,"turquoise",0.759838271197649,-0.167689411767431,-0.229309469302718,-0.878125600448389,NA,NA,NA,NA,NA,NA,"KOG4372","Predicted alpha/beta hydrolase","General function prediction only",NA,NA,2024,"RDEBS21543","RDEBS21543","Hypothetical protein","jgi.p|Debsub1|204406"
"716","204408",376.197577117761,428.640904806872,535.63857966599,556.465137282673,495.086624668978,479.779312701226,1189.29650584343,824.663331603202,879.309035707188,396.105339776548,355.095311788316,675.58462665723,"turquoise",-0.816469019781497,0.0204740554002863,0.049780341573784,0.94606264113299,"1.1.1.215","Gluconate 2-dehydrogenase.","\N","5830, 9823, 24535, 22441, 6489, 6491","metabolic process, oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor, NAD binding, cofactor binding, gluconate 2-dehydrogenase activity, gluconate dehydrogenase activity","GO:0008152, GO:0016616, GO:0051287, GO:0048037, GO:0008873, GO:0008875","KOG0069","Glyoxylate/hydroxypyruvate reductase (D-isomer-specific 2-hydroxy acid dehydrogenase superfamily)","Energy production and conversion",NA,NA,2014,"RDEBS21612","RDEBS21612","2-hydroxyacid dehydrogenase (EC 1.1.1.-)","jgi.p|Debsub1|204408"
"717","204489",1200.01213892972,1161.66688792991,659.443843115397,831.705957874103,767.216631682287,1026.63888115975,308.336131144592,245.644396647762,355.532895303989,629.578008561718,684.409731076932,338.297234574248,"blue",0.968811492529785,-0.483431017800249,-0.358034159022617,-0.755457632170921,"3.4.19.12","Ubiquitinyl hydrolase 1.","\N","2657, 4642","ubiquitin thiolesterase activity, ubiquitin-dependent protein catabolic process","GO:0004221, GO:0006511","KOG1863","Ubiquitin carboxyl-terminal hydrolase","Posttranslational modification, protein turnover, chaperones",NA,NA,1497,"RDEBS24365","RDEBS24365","Ubiquitin carboxyl-terminal hydrolase (EC 3.1.2.15)","jgi.p|Debsub1|204489"
